Teams,League,Category,Designation,Side,Name,Points,Odds,American Odds,Key
COL Rockies(away) vs CHI White Sox(home),MLB,Home Runs Milestones,2+,,Michael Toglia,,26.0,+2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,Home Runs Milestones,2+,,Nolan Jones,,31.0,+3000,key
COL Rockies(away) vs CHI White Sox(home),MLB,Home Runs Milestones,2+,,Paul DeJong,,36.0,+3500,key
COL Rockies(away) vs CHI White Sox(home),MLB,Home Runs Milestones,2+,,Ryan McMahon,,23.0,+2200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Home Runs Milestones,2+,,Sam Hilliard,,36.0,+3500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Andrew Benintendi,,14.0,+1300,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Andrew Vaughn,,14.0,+1300,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Brendan Rodgers,,11.0,+1000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Brendan Rodgers,,1.01666667,-6000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Brenton Doyle,,9.0,+800,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Brenton Doyle,,1.04,-2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Eloy Jimenez,,12.0,+1100,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Eloy Jimenez,,1.01666667,-6000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Ezequiel Tovar,,9.5,+850,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Ezequiel Tovar,,1.03333334,-3000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Jacob Stallings,,14.0,+1300,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Jake Cave,,13.0,+1200,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Jake Cave,,1.005,-20000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Korey Lee,,17.0,+1600,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Lenyn Sosa,,20.0,+1900,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Luis Robert Jr.,,8.5,+750,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Luis Robert Jr.,,1.05,-2000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Michael Toglia,,8.5,+750,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Michael Toglia,,1.04,-2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Nicky Lopez,,23.0,+2200,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Nolan Jones,,10.0,+900,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Nolan Jones,,1.02857143,-3500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Paul DeJong,,13.0,+1200,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Paul DeJong,,1.005,-20000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Ryan McMahon,,7.5,+650,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Ryan McMahon,,1.0625,-1600,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Sam Hilliard,,11.0,+1000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Sam Hilliard,,1.01666667,-6000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,yes,,Tommy Pham,,11.0,+1000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Home Run,no,,Tommy Pham,,1.01666667,-6000,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Andrew Benintendi,1.5,3.05,+205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Andrew Benintendi,1.5,1.34482759,-290,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Andrew Vaughn,1.5,2.95,+195,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Andrew Vaughn,1.5,1.36363637,-275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Brendan Rodgers,1.5,2.6,+160,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Brendan Rodgers,1.5,1.44444445,-225,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Brenton Doyle,0.5,1.35714286,-280,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Brenton Doyle,0.5,3.0,+200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Eloy Jimenez,1.5,2.9,+190,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Eloy Jimenez,1.5,1.3773585,-265,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Ezequiel Tovar,1.5,2.85,+185,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Ezequiel Tovar,1.5,1.38461539,-260,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Jacob Stallings,0.5,1.5,-200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Jacob Stallings,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Jake Cave,0.5,1.51282052,-195,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Jake Cave,0.5,2.4,+140,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Korey Lee,0.5,1.57142858,-175,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Korey Lee,0.5,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Lenyn Sosa,0.5,1.48780488,-205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Lenyn Sosa,0.5,2.5,+150,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Luis Robert Jr.,1.5,2.95,+195,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Luis Robert Jr.,1.5,1.36363637,-275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Michael Toglia,0.5,1.48780488,-205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Michael Toglia,0.5,2.5,+150,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Nicky Lopez,0.5,1.5,-200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Nicky Lopez,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Nolan Jones,0.5,1.57142858,-175,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Nolan Jones,0.5,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Paul DeJong,0.5,1.47619048,-210,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Paul DeJong,0.5,2.55,+155,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Ryan McMahon,0.5,1.45454546,-220,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Ryan McMahon,0.5,2.6,+160,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Sam Hilliard,0.5,1.74074075,-135,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Sam Hilliard,0.5,2.0,+100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,over,,Tommy Pham,1.5,2.8,+180,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits,under,,Tommy Pham,1.5,1.4,-250,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Andrew Benintendi,,1.34482759,-290,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Andrew Benintendi,,10.5,+950,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Andrew Vaughn,,1.36363637,-275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Andrew Vaughn,,9.0,+800,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Brendan Rodgers,,1.32258065,-310,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Brendan Rodgers,,7.0,+600,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Brenton Doyle,,2.8,+180,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Brenton Doyle,,8.0,+700,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Eloy Jimenez,,1.36363637,-275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Eloy Jimenez,,8.5,+750,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Ezequiel Tovar,,1.35714286,-280,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Ezequiel Tovar,,8.0,+700,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Jacob Stallings,,3.6,+260,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Jacob Stallings,,14.0,+1300,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Jake Cave,,3.8,+280,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Korey Lee,,4.2,+320,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Lenyn Sosa,,3.7,+270,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Lenyn Sosa,,14.0,+1300,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Luis Robert Jr.,,1.3508772,-285,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Luis Robert Jr.,,9.5,+850,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Michael Toglia,,3.5,+250,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Michael Toglia,,12.0,+1100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Nicky Lopez,,3.95,+295,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Nolan Jones,,4.2,+320,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Paul DeJong,,3.15,+215,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Paul DeJong,,10.5,+950,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Ryan McMahon,,3.5,+250,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Ryan McMahon,,12.0,+1100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,2+,,Sam Hilliard,,5.25,+425,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,1+,,Tommy Pham,,1.34482759,-290,key
COL Rockies(away) vs CHI White Sox(home),MLB,Hits Milestones,3+,,Tommy Pham,,8.0,+700,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,brenton doyle,,Brenton Doyle,,3.55,+255,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,ezequiel tovar,,Ezequiel Tovar,,4.6,+360,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,ryan mcmahon,,Ryan McMahon,,6.5,+550,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,tommy pham,,Tommy Pham,,7.0,+600,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,andrew benintendi,,Andrew Benintendi,,9.0,+800,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,brendan rodgers,,Brendan Rodgers,,9.5,+850,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,luis robert,,Luis Robert Jr.,,11.0,+1000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,michael toglia,,Michael Toglia,,16.0,+1500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,eloy jimenez,,Eloy Jimenez,,16.0,+1500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,nolan jones,,Nolan Jones,,18.0,+1700,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,jacob stallings,,Jacob Stallings,,21.0,+2000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,andrew vaughn,,Andrew Vaughn,,21.0,+2000,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,jake cave,,Jake Cave,,23.0,+2200,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,paul dejong,,Paul DeJong,,23.0,+2200,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,sam hilliard,,Sam Hilliard,,26.0,+2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,nicky lopez,,Nicky Lopez,,26.0,+2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,korey lee,,Korey Lee,,26.0,+2500,key
COL Rockies(away) vs CHI White Sox(home),MLB,1st Hit,lenyn sosa,,Lenyn Sosa,,29.0,+2800,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Andrew Benintendi,1.5,2.2,+120,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Andrew Benintendi,1.5,1.625,-160,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Andrew Vaughn,1.5,2.1,+110,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Andrew Vaughn,1.5,1.66666667,-150,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Brendan Rodgers,1.5,2.0,+100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Brendan Rodgers,1.5,1.74074075,-135,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Brenton Doyle,1.5,2.05,+105,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Brenton Doyle,1.5,1.68965518,-145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Eloy Jimenez,1.5,2.05,+105,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Eloy Jimenez,1.5,1.68965518,-145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Ezequiel Tovar,1.5,2.0,+100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Ezequiel Tovar,1.5,1.74074075,-135,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Jacob Stallings,0.5,1.5,-200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Jacob Stallings,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Jake Cave,0.5,1.51282052,-195,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Jake Cave,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Korey Lee,0.5,1.57142858,-175,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Korey Lee,0.5,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Lenyn Sosa,0.5,1.48780488,-205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Lenyn Sosa,0.5,2.5,+150,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Luis Robert Jr.,1.5,1.90909091,-110,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Luis Robert Jr.,1.5,1.8,-125,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Michael Toglia,1.5,2.25,+125,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Michael Toglia,1.5,1.5882353,-170,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Nicky Lopez,0.5,1.5,-200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Nicky Lopez,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Nolan Jones,0.5,1.57142858,-175,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Nolan Jones,0.5,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Paul DeJong,1.5,2.25,+125,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Paul DeJong,1.5,1.57142858,-175,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Ryan McMahon,1.5,2.1,+110,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Ryan McMahon,1.5,1.6451613,-155,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Sam Hilliard,0.5,1.74074075,-135,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Sam Hilliard,0.5,2.0,+100,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,over,,Tommy Pham,1.5,2.05,+105,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases,under,,Tommy Pham,1.5,1.68965518,-145,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Andrew Benintendi,,1.3508772,-285,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Andrew Benintendi,,3.7,+270,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Andrew Benintendi,,5.75,+475,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Andrew Vaughn,,1.36363637,-275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Andrew Vaughn,,3.25,+225,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Andrew Vaughn,,4.5,+350,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Brendan Rodgers,,1.32258065,-310,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Brendan Rodgers,,3.1,+210,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Brendan Rodgers,,4.7,+370,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Brenton Doyle,,1.37037038,-270,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Brenton Doyle,,3.05,+205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Brenton Doyle,,4.0,+300,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Eloy Jimenez,,1.35714286,-280,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Eloy Jimenez,,3.1,+210,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Eloy Jimenez,,4.4,+340,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Ezequiel Tovar,,1.35714286,-280,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Ezequiel Tovar,,3.0,+200,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Ezequiel Tovar,,4.0,+300,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Jacob Stallings,,2.55,+155,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Jacob Stallings,,4.1,+310,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Jacob Stallings,,5.75,+475,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Jake Cave,,2.35,+135,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Jake Cave,,3.7,+270,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Jake Cave,,4.8,+380,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Korey Lee,,2.7,+170,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Korey Lee,,4.7,+370,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Korey Lee,,6.5,+550,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Lenyn Sosa,,2.55,+155,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Lenyn Sosa,,4.6,+360,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Lenyn Sosa,,6.5,+550,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Luis Robert Jr.,,1.3508772,-285,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Luis Robert Jr.,,2.65,+165,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Luis Robert Jr.,,3.35,+235,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Michael Toglia,,1.48780488,-205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Michael Toglia,,3.05,+205,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Michael Toglia,,3.65,+265,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Nicky Lopez,,2.9,+190,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Nicky Lopez,,6.0,+500,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Nicky Lopez,,11.0,+1000,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Nolan Jones,,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Nolan Jones,,3.15,+215,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Nolan Jones,,3.7,+270,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Paul DeJong,,1.44444445,-225,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Paul DeJong,,3.35,+235,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Paul DeJong,,4.5,+350,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Ryan McMahon,,1.45454546,-220,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Ryan McMahon,,2.95,+195,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Ryan McMahon,,3.55,+255,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,2+,,Sam Hilliard,,2.65,+165,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Sam Hilliard,,3.75,+275,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Sam Hilliard,,4.4,+340,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,1+,,Tommy Pham,,1.34482759,-290,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,3+,,Tommy Pham,,3.2,+220,key
COL Rockies(away) vs CHI White Sox(home),MLB,Total Bases Milestones,4+,,Tommy Pham,,4.7,+370,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,over,,Andrew Benintendi,0.5,2.85,+185,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,under,,Andrew Benintendi,0.5,1.39215687,-255,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,over,,Andrew Vaughn,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,under,,Andrew Vaughn,0.5,1.5,-200,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,over,,Brendan Rodgers,0.5,2.45,+145,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,under,,Brendan Rodgers,0.5,1.51282052,-195,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,over,,Brenton Doyle,0.5,2.75,+175,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,under,,Brenton Doyle,0.5,1.4,-250,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,over,,Eloy Jimenez,0.5,2.3,+130,key
COL Rockies(away) vs CHI White Sox(home),MLB,RBIs,under,,Eloy Jimenez,0.5,1.57142858,-175,key
