Teams,League,Category,Designation,Side,Name,Points,FD Decimal Odds,FD American Odds,Key,Date
DET(away) vs SEA(home),MLB,To Hit a Double,over,,V. Robles,0.5,4.5,350,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,L. Raley,0.5,4.7,370,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,R. Arozarena,0.5,4.8,380,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,C. Keith,0.5,4.8,380,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,W. Perez,0.5,4.8,380,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,C. Raleigh,0.5,4.9,390,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,J. Turner,0.5,5.2,420,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,D. Dingler,0.5,5.2,420,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,M. Haniger,0.5,5.4,440,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,B. Madris,0.5,5.5,450,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,J. Polanco,0.5,5.5,450,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,D. Moore,0.5,5.8,480,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,J. Rojas,0.5,5.8,480,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,Z. McKinstry,0.5,6.2,520,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,J. Baez,0.5,6.8,580,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,P. Meadows,0.5,7.0,600,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,J. Malloy,0.5,7.0,600,pp;0;ss;dbl;0.5,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Total Runs,over,home,,4.5,2.14,114,s;0;tt;4.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Total Runs,under,home,,4.5,1.684931506849315,-146,s;0;tt;4.5;home,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,C. Raleigh,0.5,1.714285714285714,-140,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,R. Arozarena,0.5,1.769230769230769,-130,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,L. Raley,0.5,1.769230769230769,-130,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,J. Polanco,0.5,1.869565217391304,-115,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,J. Turner,0.5,1.909090909090909,-110,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,V. Robles,0.5,1.909090909090909,-110,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,M. Haniger,0.5,1.952380952380952,-105,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,D. Moore,0.5,2.25,125,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,C. Keith,0.5,2.25,125,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,W. Perez,0.5,2.25,125,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,J. Rojas,0.5,2.3,130,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,B. Madris,0.5,2.4,140,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,M. Vierling,0.5,2.45,145,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,D. Dingler,0.5,2.4,140,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,P. Meadows,0.5,2.5,150,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,Z. McKinstry,0.5,2.65,165,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,J. Malloy,0.5,2.7,170,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Run,over,,J. Baez,0.5,2.9,190,pp;0;ss;run;0.5,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,0.5,1.016666666666667,-6000,s;0;tt;0.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,1.5,1.1,-1000,s;0;tt;1.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,2.5,1.277777777777778,-360,s;0;tt;2.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,3.5,1.588235294117647,-170,s;0;tt;3.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,4.5,2.14,114,s;0;tt;4.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,5.5,3.0,200,s;0;tt;5.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,6.5,4.4,340,s;0;tt;6.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,7.5,6.6,560,s;0;tt;7.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,8.5,10.0,900,s;0;tt;8.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,over,home,,9.5,14.0,1300,s;0;tt;9.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,0.5,15.0,1400,s;0;tt;0.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,1.5,6.6,560,s;0;tt;1.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,2.5,3.6,260,s;0;tt;2.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,3.5,2.32,132,s;0;tt;3.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,4.5,1.684931506849315,-146,s;0;tt;4.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,5.5,1.377358490566038,-265,s;0;tt;5.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,6.5,1.2,-500,s;0;tt;6.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,7.5,1.1,-1000,s;0;tt;7.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,8.5,1.04,-2500,s;0;tt;8.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Seattle Mariners Alt. Total Runs,under,home,,9.5,1.02,-5000,s;0;tt;9.5;home,2024-08-08
DET(away) vs SEA(home),MLB,Run Line,,away,,1.5,1.793650793650794,-126,s;0;s;-1.5,2024-08-08
DET(away) vs SEA(home),MLB,Run Line,,home,,-1.5,2.05,105,s;0;s;-1.5,2024-08-08
DET(away) vs SEA(home),MLB,Total Runs,over,,,7.5,2.0,100,s;0;ou;7.5,2024-08-08
DET(away) vs SEA(home),MLB,Total Runs,under,,,7.5,1.819672131147541,-122,s;0;ou;7.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,B. Lowe,0.5,8.5,750,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,C. Morel,0.5,9.0,800,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,W. Contreras,0.5,10.0,900,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,P. Goldschmidt,0.5,11.0,1000,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,A. Burleson,0.5,11.0,1000,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,Y. Diaz,0.5,13.0,1200,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,N. Arenado,0.5,13.0,1200,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,L. Nootbaar,0.5,14.0,1300,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,D. Carlson,0.5,16.0,1500,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,B. Rortvedt,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,J. DeLuca,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,T. Walls,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,B. Donovan,0.5,20.0,1900,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Hit A Home Run,over,,C. Mead,0.5,28.0,2700,pp;0;ss;hr;0.5,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Total Runs,over,home,,6.5,2.08,108,s;0;tt;6.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Total Runs,under,home,,6.5,1.694444444444444,-144,s;0;tt;6.5;home,2024-08-08
TB(away) vs STL(home),MLB,Run Line,,away,,2.5,1.769230769230769,-130,s;0;s;-2.5,2024-08-08
TB(away) vs STL(home),MLB,Run Line,,home,,-2.5,2.0,100,s;0;s;-2.5,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Total Runs,over,away,,3.5,1.735294117647059,-136,s;0;tt;3.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Total Runs,under,away,,3.5,2.02,102,s;0;tt;3.5;away,2024-08-08
TB(away) vs STL(home),MLB,Total Runs,over,,,10.5,1.847457627118644,-118,s;0;ou;10.5,2024-08-08
TB(away) vs STL(home),MLB,Total Runs,under,,,10.5,1.909090909090909,-110,s;0;ou;10.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,Y. Diaz,1.5,1.666666666666667,-150,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,B. Donovan,1.5,1.8,-125,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,B. Lowe,1.5,2.0,100,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,C. Morel,1.5,2.1,110,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,J. DeLuca,1.5,2.2,120,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,P. Goldschmidt,1.5,2.15,115,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,D. Carlson,1.5,2.4,140,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,A. Burleson,1.5,7.5,650,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Hits,over,,W. Contreras,1.5,10.0,900,pp;0;ss;hit;1.5,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,4.5,1.142857142857143,-700,s;0;tt;4.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,5.5,1.434782608695652,-230,s;0;tt;5.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,6.5,2.08,108,s;0;tt;6.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,7.5,3.1,210,s;0;tt;7.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,8.5,4.9,390,s;0;tt;8.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,over,home,,9.5,7.3,630,s;0;tt;9.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,4.5,5.1,410,s;0;tt;4.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,5.5,2.68,168,s;0;tt;5.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,6.5,1.694444444444444,-144,s;0;tt;6.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,7.5,1.333333333333333,-300,s;0;tt;7.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,8.5,1.153846153846154,-650,s;0;tt;8.5;home,2024-08-08
TB(away) vs STL(home),MLB,St. Louis Cardinals Alt. Total Runs,under,home,,9.5,1.071428571428571,-1400,s;0;tt;9.5;home,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,6.5,1.022222222222222,-4500,s;0;ou;6.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,7.5,1.111111111111111,-900,s;0;ou;7.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,8.5,1.222222222222222,-450,s;0;ou;8.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,9.5,1.505050505050505,-198,s;0;ou;9.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,10.5,1.847457627118644,-118,s;0;ou;10.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,11.5,2.54,154,s;0;ou;11.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,12.5,3.2,220,s;0;ou;12.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,over,,,13.5,4.6,360,s;0;ou;13.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,6.5,12.0,1100,s;0;ou;6.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,7.5,5.9,490,s;0;ou;7.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,8.5,4.0,300,s;0;ou;8.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,9.5,2.46,146,s;0;ou;9.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,10.5,1.892857142857143,-112,s;0;ou;10.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,11.5,1.476190476190476,-210,s;0;ou;11.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,12.5,1.32258064516129,-310,s;0;ou;12.5,2024-08-08
TB(away) vs STL(home),MLB,Alternate Total Runs,under,,,13.5,1.172413793103448,-580,s;0;ou;13.5,2024-08-08
TB(away) vs STL(home),MLB,Kyle Gibson - Alt Strikeouts,over,,K. Gibson,5.5,1.076923076923077,-1300,pp;0;ss;so5.5,2024-08-08
TB(away) vs STL(home),MLB,Kyle Gibson - Alt Strikeouts,over,,K. Gibson,6.5,1.465116279069767,-215,pp;0;ss;so6.5,2024-08-08
TB(away) vs STL(home),MLB,Kyle Gibson - Alt Strikeouts,over,,K. Gibson,7.5,2.62,162,pp;0;ss;so7.5,2024-08-08
TB(away) vs STL(home),MLB,Kyle Gibson - Alt Strikeouts,over,,K. Gibson,8.5,5.6,460,pp;0;ss;so8.5,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,2.5,1.25,-400,s;0;tt;2.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,3.5,1.735294117647059,-136,s;0;tt;3.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,4.5,2.46,146,s;0;tt;4.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,5.5,3.65,265,s;0;tt;5.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,6.5,5.3,430,s;0;tt;6.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,7.5,8.5,750,s;0;tt;7.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,8.5,12.0,1100,s;0;tt;8.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,over,away,,9.5,16.0,1500,s;0;tt;9.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,2.5,3.7,270,s;0;tt;2.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,3.5,2.02,102,s;0;tt;3.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,4.5,1.505050505050505,-198,s;0;tt;4.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,5.5,1.256410256410256,-390,s;0;tt;5.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,6.5,1.133333333333333,-750,s;0;tt;6.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,7.5,1.05,-2000,s;0;tt;7.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,8.5,1.022222222222222,-4500,s;0;tt;8.5;away,2024-08-08
TB(away) vs STL(home),MLB,Tampa Bay Rays Alt. Total Runs,under,away,,9.5,1.01,-10000,s;0;tt;9.5;away,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,B. Donovan,2.5,1.769230769230769,-130,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,B. Lowe,2.5,1.952380952380952,-105,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,N. Arenado,2.5,1.952380952380952,-105,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,Y. Diaz,2.5,3.5,250,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,C. Morel,2.5,4.0,300,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,P. Goldschmidt,2.5,4.5,350,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,J. DeLuca,2.5,5.2,420,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,D. Carlson,2.5,5.4,440,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,A. Burleson,2.5,7.5,650,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,W. Contreras,2.5,7.0,600,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Total Bases,over,,L. Nootbaar,2.5,10.5,950,pp;0;ss;tb;2.5,2024-08-08
TB(away) vs STL(home),MLB,Moneyline,,away,,0.0,5.0,400,s;0;m,2024-08-08
TB(away) vs STL(home),MLB,Moneyline,,home,,0.0,1.161290322580645,-620,s;0;m,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,Y. Diaz,1.5,1.645161290322581,-155,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,C. Morel,1.5,2.05,105,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,P. Goldschmidt,1.5,2.15,115,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,J. DeLuca,1.5,2.2,120,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,D. Carlson,1.5,2.35,135,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,A. Burleson,1.5,3.8,280,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 2+ Total Bases,over,,W. Contreras,1.5,4.1,310,pp;0;ss;tb;1.5,2024-08-08
TB(away) vs STL(home),MLB,To Record A Hit,over,,A. Burleson,0.5,1.892857142857143,-112,pp;0;ss;hit;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Record A Hit,over,,W. Contreras,0.5,2.12,112,pp;0;ss;hit;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Record A Hit,over,,C. Mead,0.5,2.16,116,pp;0;ss;hit;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Record A Hit,over,,T. Walls,0.5,2.54,154,pp;0;ss;hit;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Record A Hit,over,,L. Nootbaar,0.5,2.64,164,pp;0;ss;hit;0.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,N. Arenado,2.5,1.952380952380952,-105,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,B. Rortvedt,2.5,2.5,150,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,Y. Diaz,2.5,5.8,480,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,B. Donovan,2.5,8.0,700,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,B. Lowe,2.5,9.0,800,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,C. Morel,2.5,9.0,800,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,J. DeLuca,2.5,12.0,1100,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,P. Goldschmidt,2.5,13.0,1200,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,D. Carlson,2.5,13.0,1200,pp;0;ss;hit;2.5,2024-08-08
TB(away) vs STL(home),MLB,To Record 3+ Hits,over,,A. Burleson,2.5,56.0,5500,pp;0;ss;hit;2.5,2024-08-08
PHI(away) vs ARI(home),MLB,Moneyline,,away,,0.0,1.602409638554217,-166,s;0;m,2024-08-09
PHI(away) vs ARI(home),MLB,Moneyline,,home,,0.0,2.4,140,s;0;m,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Total Runs,over,away,,4.5,1.847457627118644,-118,s;0;tt;4.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Philadelphia Phillies Total Runs,under,away,,4.5,1.925925925925926,-108,s;0;tt;4.5;away,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,0.5,1.033333333333333,-3000,s;0;tt;0.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,1.5,1.192307692307692,-520,s;0;tt;1.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,2.5,1.476190476190476,-210,s;0;tt;2.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,3.5,1.980392156862745,-102,s;0;tt;3.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,4.5,2.72,172,s;0;tt;4.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,5.5,4.0,300,s;0;tt;5.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,6.5,5.8,480,s;0;tt;6.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,7.5,9.3,830,s;0;tt;7.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,8.5,13.0,1200,s;0;tt;8.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,over,home,,9.5,18.0,1700,s;0;tt;9.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,0.5,11.0,1000,s;0;tt;0.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,1.5,4.5,350,s;0;tt;1.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,2.5,2.62,162,s;0;tt;2.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,3.5,1.8,-125,s;0;tt;3.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,4.5,1.444444444444444,-225,s;0;tt;4.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,5.5,1.232558139534884,-430,s;0;tt;5.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,6.5,1.125,-800,s;0;tt;6.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,7.5,1.05,-2000,s;0;tt;7.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,8.5,1.022222222222222,-4500,s;0;tt;8.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Alt. Total Runs,under,home,,9.5,1.01,-10000,s;0;tt;9.5;home,2024-08-09
PHI(away) vs ARI(home),MLB,Arizona Diamondbacks Total Runs,over,home,,3.5,1.980392156862745,-102,s;0;tt;3.5;home,2024-08-09
