Period,GameId,Teams,League,Designation,Side,Points,Key,BO Odds,BO dec_odds,Category,Date,Name
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-106,1.94,Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-122,1.82,Runs + RBIs,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-139,1.72,Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,107,2.07,Runs + RBIs,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-127,1.79,Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-102,1.98,Runs + RBIs,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,118,2.18,Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-154,1.65,Runs + RBIs,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,103,2.03,Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-133,1.75,Runs + RBIs,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-135,1.74,Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,105,2.05,Runs + RBIs,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,459,5.59,Stolen bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-769,1.13,Stolen bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,796,8.96,Stolen bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-2000,1.05,Stolen bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1253,13.53,Stolen bases,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-10000,1.01,Stolen bases,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1253,13.53,Stolen bases,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-10000,1.01,Stolen bases,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,729,8.29,Stolen bases,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-1667,1.06,Stolen bases,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,729,8.29,Stolen bases,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-1667,1.06,Stolen bases,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,876,9.76,Stolen bases,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-2500,1.04,Stolen bases,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,459,5.59,Stolen bases,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-769,1.13,Stolen bases,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,459,5.59,Stolen bases,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-769,1.13,Stolen bases,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,796,8.96,Stolen bases,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-2000,1.05,Stolen bases,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,4.5,pp;0;ou;so;4.5,-143,1.7,Strikeouts,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,under,,4.5,pp;0;ou;so;4.5,110,2.1,Strikeouts,2024-08-12,B. Bello
,200802,TEX(away) vs BOS(home),MLB,over,,4.5,pp;0;ou;so;4.5,-137,1.73,Strikeouts,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,under,,4.5,pp;0;ou;so;4.5,106,2.06,Strikeouts,2024-08-12,T. Mahle
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,112,2.12,Total bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-145,1.69,Total bases,2024-08-12,A. Garcia
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,100,2.0,Total bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-130,1.77,Total bases,2024-08-12,R. Devers
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-192,1.52,Total bases,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;tb;0.5,146,2.46,Total bases,2024-08-12,J. Heim
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,115,2.15,Total bases,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-149,1.67,Total bases,2024-08-12,C. Wong
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,-139,1.72,Total bases,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,107,2.07,Total bases,2024-08-12,C. Seager
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,-118,1.85,Total bases,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-110,1.91,Total bases,2024-08-12,M. Semien
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,112,2.12,Total bases,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-145,1.69,Total bases,2024-08-12,J. Jung
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,139,2.39,Total bases,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-182,1.55,Total bases,2024-08-12,J. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,139,2.39,Total bases,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-182,1.55,Total bases,2024-08-12,C. Rafaela
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,115,2.15,Total bases,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-149,1.67,Total bases,2024-08-12,W. Langford
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,120,2.2,Total bases,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-156,1.64,Total bases,2024-08-12,M. Yoshida
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-141,1.71,Total bases,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;tb;0.5,108,2.08,Total bases,2024-08-12,N. Sogard
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-161,1.62,Total bases,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;tb;0.5,124,2.24,Total bases,2024-08-12,D. Smith
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,149,2.49,Total bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-196,1.51,Total bases,2024-08-12,L. Taveras
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,146,2.46,Total bases,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-192,1.52,Total bases,2024-08-12,N. Lowe
,200802,TEX(away) vs BOS(home),MLB,over,,1.5,pp;0;ou;tb;1.5,115,2.15,Total bases,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-149,1.67,Total bases,2024-08-12,R. Refsnyder
,200802,TEX(away) vs BOS(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-154,1.65,Total bases,2024-08-12,W. Abreu
,200802,TEX(away) vs BOS(home),MLB,under,,0.5,pp;0;ou;tb;0.5,119,2.19,Total bases,2024-08-12,W. Abreu
,201659,KAN(away) vs MIN(home),MLB,over,,2.5,pp;0;ou;er;2.5,-119,1.84,Earned runs,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,under,,2.5,pp;0;ou;er;2.5,-109,1.92,Earned runs,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,over,,2.5,pp;0;ou;er;2.5,117,2.17,Earned runs,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,under,,2.5,pp;0;ou;er;2.5,-152,1.66,Earned runs,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-208,1.48,Hits,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,158,2.58,Hits,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-213,1.47,Hits,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,160,2.6,Hits,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-208,1.48,Hits,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,157,2.57,Hits,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-256,1.39,Hits,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,190,2.9,Hits,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-185,1.54,Hits,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,142,2.42,Hits,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-172,1.58,Hits,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,133,2.33,Hits,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-200,1.5,Hits,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,151,2.51,Hits,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;hit;1.5,152,2.52,Hits,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;hit;1.5,-200,1.5,Hits,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-161,1.62,Hits,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,124,2.24,Hits,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-159,1.63,Hits,2024-08-12,H. Renfroe
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,122,2.22,Hits,2024-08-12,H. Renfroe
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-164,1.61,Hits,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,125,2.25,Hits,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-256,1.39,Hits,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,191,2.91,Hits,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-152,1.66,Hits,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,116,2.16,Hits,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;hit;1.5,199,2.99,Hits,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;hit;1.5,-270,1.37,Hits,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;hit;1.5,199,2.99,Hits,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;hit;1.5,-270,1.37,Hits,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,over,,5.5,pp;0;ou;hita;5.5,-102,1.98,Hits Allowed,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,under,,5.5,pp;0;ou;hita;5.5,-127,1.79,Hits Allowed,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,over,,5.5,pp;0;ou;hita;5.5,-130,1.77,Hits Allowed,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,under,,5.5,pp;0;ou;hita;5.5,100,2.0,Hits Allowed,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-109,1.92,Runs + RBIs,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-119,1.84,Runs + RBIs,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-109,1.92,Runs + RBIs,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-119,1.84,Runs + RBIs,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-141,1.71,Runs + RBIs,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,108,2.08,Runs + RBIs,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-119,1.84,Runs + RBIs,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-109,1.92,Runs + RBIs,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,110,2.1,Runs + RBIs,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-143,1.7,Runs + RBIs,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,134,2.34,Runs + RBIs,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-175,1.57,Runs + RBIs,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-105,1.95,Runs + RBIs,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-123,1.81,Runs + RBIs,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-152,1.66,Runs + RBIs,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,116,2.16,Runs + RBIs,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-145,1.69,Runs + RBIs,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,111,2.11,Runs + RBIs,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-119,1.84,Runs + RBIs,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-109,1.92,Runs + RBIs,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-132,1.76,Runs + RBIs,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,102,2.02,Runs + RBIs,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,134,2.34,Runs + RBIs,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-175,1.57,Runs + RBIs,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-108,1.93,Runs + RBIs,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-120,1.83,Runs + RBIs,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,112,2.12,Runs + RBIs,2024-08-12,H. Renfroe
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-145,1.69,Runs + RBIs,2024-08-12,H. Renfroe
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-141,1.71,Runs + RBIs,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,108,2.08,Runs + RBIs,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,729,8.29,Stolen bases,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-1667,1.06,Stolen bases,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,347,4.47,Stolen bases,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-526,1.19,Stolen bases,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,M. Massey
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,796,8.96,Stolen bases,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-2000,1.05,Stolen bases,2024-08-12,W. Castro
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1253,13.53,Stolen bases,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-10000,1.01,Stolen bases,2024-08-12,C. Santana
,201659,KAN(away) vs MIN(home),MLB,over,,5.5,pp;0;ou;so;5.5,118,2.18,Strikeouts,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,under,,5.5,pp;0;ou;so;5.5,-154,1.65,Strikeouts,2024-08-12,B. Singer
,201659,KAN(away) vs MIN(home),MLB,over,,6.5,pp;0;ou;so;6.5,118,2.18,Strikeouts,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,under,,6.5,pp;0;ou;so;6.5,-154,1.65,Strikeouts,2024-08-12,P. Lopez
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,132,2.32,Total bases,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-172,1.58,Total bases,2024-08-12,S. Pérez
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,120,2.2,Total bases,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-156,1.64,Total bases,2024-08-12,B. Buxton
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,141,2.41,Total bases,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-185,1.54,Total bases,2024-08-12,M. Kepler
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,146,2.46,Total bases,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-192,1.52,Total bases,2024-08-12,M. Melendez
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-161,1.62,Total bases,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,124,2.24,Total bases,2024-08-12,K. Isbel
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,109,2.09,Total bases,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-141,1.71,Total bases,2024-08-12,R. Lewis
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-200,1.5,Total bases,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,151,2.51,Total bases,2024-08-12,T. Larnach
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-179,1.56,Total bases,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,136,2.36,Total bases,2024-08-12,F. Fermin
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,-118,1.85,Total bases,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-110,1.91,Total bases,2024-08-12,B. Witt Jr.
,201659,KAN(away) vs MIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,118,2.18,Total bases,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-154,1.65,Total bases,2024-08-12,V. Pasquantino
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-149,1.67,Total bases,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,115,2.15,Total bases,2024-08-12,M. Wallner
,201659,KAN(away) vs MIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-161,1.62,Total bases,2024-08-12,H. Renfroe
