,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
1422,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,329,Player Props,Total Rebounds,4.29,Keldon Johnson
1423,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,1344,Player Props,Total Rebounds,14.44,Keldon Johnson
1424,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,820,Player Props,Total Rebounds,9.2,Keldon Johnson
1425,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,213,Player Props,Total Rebounds,3.13,Keldon Johnson
1426,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,514,Player Props,Total Rebounds,6.14,Keldon Johnson
1427,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,-192,Player Props,Total Rebounds,1.52,Keldon Johnson
1428,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,140,Player Props,Total Rebounds,2.4,Keldon Johnson
1429,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,2271,Player Props,Total Rebounds,23.71,Keldon Johnson
1430,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,2268,Player Props,Total Rebounds,23.68,Zach Collins
1431,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,380,Player Props,Total Rebounds,4.8,Zach Collins
1432,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,4481,Player Props,Total Rebounds,45.81,Zach Collins
1433,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,1202,Player Props,Total Rebounds,13.02,Zach Collins
1434,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,222,Player Props,Total Rebounds,3.22,Zach Collins
1435,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,664,Player Props,Total Rebounds,7.64,Zach Collins
1436,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-133,Player Props,Total Rebounds,1.75,Zach Collins
1437,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,132,Player Props,Total Rebounds,2.32,Zach Collins
1438,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,-303,Player Props,Total Rebounds,1.33,Zach Collins
1439,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,170,Player Props,Total Rebounds,2.7,Jeremy Sochan
1440,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,504,Player Props,Total Rebounds,6.04,Jeremy Sochan
1441,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,903,Player Props,Total Rebounds,10.03,Jeremy Sochan
1442,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,290,Player Props,Total Rebounds,3.9,Jeremy Sochan
1443,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,-204,Player Props,Total Rebounds,1.49,Jeremy Sochan
1444,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,103,Player Props,Total Rebounds,2.03,Jeremy Sochan
1445,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,1685,Player Props,Total Rebounds,17.85,Jeremy Sochan
1446,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,3293,Player Props,Total Rebounds,33.93,Jeremy Sochan
1447,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-172,Player Props,Total Rebounds,1.58,Malaki Branham
1448,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,424,Player Props,Total Rebounds,5.24,Malaki Branham
1449,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,3736,Player Props,Total Rebounds,38.36,Malaki Branham
1450,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,120,Player Props,Total Rebounds,2.2,Malaki Branham
1451,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,1711,Player Props,Total Rebounds,18.11,Malaki Branham
1452,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,224,Player Props,Total Rebounds,3.24,Malaki Branham
1453,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,831,Player Props,Total Rebounds,9.31,Malaki Branham
1454,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-312,Player Props,Total Rebounds,1.32,Damian Lillard
1455,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,467,Player Props,Total Rebounds,5.67,Damian Lillard
1456,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-133,Player Props,Total Rebounds,1.75,Damian Lillard
1457,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,140,Player Props,Total Rebounds,2.4,Damian Lillard
1458,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,254,Player Props,Total Rebounds,3.54,Damian Lillard
1459,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,1780,Player Props,Total Rebounds,18.8,Damian Lillard
1460,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,890,Player Props,Total Rebounds,9.9,Damian Lillard
1461,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,3764,Player Props,Total Rebounds,38.64,Damian Lillard
1462,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,316,Player Props,Total Rebounds,4.16,Cedi Osman
1463,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,1572,Player Props,Total Rebounds,16.72,Cedi Osman
1464,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-147,Player Props,Total Rebounds,1.68,Cedi Osman
1465,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,151,Player Props,Total Rebounds,2.51,Cedi Osman
1466,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,3892,Player Props,Total Rebounds,39.92,Cedi Osman
1467,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,684,Player Props,Total Rebounds,7.84,Cedi Osman
1468,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,162,Player Props,Total Rebounds,2.62,Doug McDermott
1469,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,399,Player Props,Total Rebounds,4.99,Doug McDermott
1470,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,2973,Player Props,Total Rebounds,30.73,Doug McDermott
1471,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,1041,Player Props,Total Rebounds,11.41,Doug McDermott
1472,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,2224,Player Props,Total Rebounds,23.24,Tre Jones
1473,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,154,Player Props,Total Rebounds,2.54,Tre Jones
1474,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,285,Player Props,Total Rebounds,3.85,Tre Jones
1475,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-122,Player Props,Total Rebounds,1.82,Tre Jones
1476,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,541,Player Props,Total Rebounds,6.41,Tre Jones
1477,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,1068,Player Props,Total Rebounds,11.68,Tre Jones
1478,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,1287,Player Props,Assists,13.87,Jaylen Brown
1479,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-114,Player Props,Assists,1.88,Jaylen Brown
1480,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,627,Player Props,Assists,7.27,Jaylen Brown
1481,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,-1429,Player Props,Assists,1.07,Jaylen Brown
1482,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,319,Player Props,Assists,4.19,Jaylen Brown
1483,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,-323,Player Props,Assists,1.31,Jaylen Brown
1484,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,167,Player Props,Assists,2.67,Jaylen Brown
1485,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,115,Player Props,Assists,2.15,Stephen Curry
1486,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-333,Player Props,Assists,1.3,Stephen Curry
1487,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,9.5,695,Player Props,Assists,7.95,Stephen Curry
1488,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,170,Player Props,Assists,2.7,Stephen Curry
1489,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,-164,Player Props,Assists,1.61,Stephen Curry
1490,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,268,Player Props,Assists,3.68,Stephen Curry
1491,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,8.5,427,Player Props,Assists,5.27,Stephen Curry
1492,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,289,Player Props,Assists,3.89,Klay Thompson
1493,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,730,Player Props,Assists,8.3,Klay Thompson
1494,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,128,Player Props,Assists,2.28,Klay Thompson
1495,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,2005,Player Props,Assists,21.05,Klay Thompson
1496,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,-278,Player Props,Assists,1.36,Klay Thompson
1497,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,-833,Player Props,Assists,1.12,Jayson Tatum
1498,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-250,Player Props,Assists,1.4,Jayson Tatum
1499,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,194,Player Props,Assists,2.94,Jayson Tatum
1500,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,787,Player Props,Assists,8.87,Jayson Tatum
1501,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,102,Player Props,Assists,2.02,Jayson Tatum
1502,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,8.5,1708,Player Props,Assists,18.08,Jayson Tatum
1503,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,383,Player Props,Assists,4.83,Jayson Tatum
1504,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,151,Player Props,Assists,2.51,Derrick White
1505,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,474,Player Props,Assists,5.74,Derrick White
1506,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-263,Player Props,Assists,1.38,Derrick White
1507,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,-667,Player Props,Assists,1.15,Derrick White
1508,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,-118,Player Props,Assists,1.85,Derrick White
1509,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,265,Player Props,Assists,3.65,Derrick White
1510,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,8.5,878,Player Props,Assists,9.78,Derrick White
1511,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,8.5,449,Player Props,Assists,5.49,Jrue Holiday
1512,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-152,Player Props,Assists,1.66,Jrue Holiday
1513,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,113,Player Props,Assists,2.13,Jrue Holiday
1514,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,151,Player Props,Assists,2.51,Jrue Holiday
1515,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,-455,Player Props,Assists,1.22,Jrue Holiday
1516,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,216,Player Props,Assists,3.16,Jrue Holiday
1517,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,310,Player Props,Assists,4.1,Jrue Holiday
1518,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,7.5,1417,Player Props,Assists,15.17,Brandin Podziemski
1519,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,-1111,Player Props,Assists,1.09,Brandin Podziemski
1520,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,-303,Player Props,Assists,1.33,Brandin Podziemski
1521,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,5.5,335,Player Props,Assists,4.35,Brandin Podziemski
1522,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,-112,Player Props,Assists,1.89,Brandin Podziemski
1523,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,4.5,172,Player Props,Assists,2.72,Brandin Podziemski
1524,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,6.5,671,Player Props,Assists,7.71,Brandin Podziemski
1525,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,1900,Player Props,Blocked Shots,20.0,Klay Thompson
1526,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,600,Player Props,Blocked Shots,7.0,Klay Thompson
1527,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,4400,Player Props,Blocked Shots,45.0,Klay Thompson
1528,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,150,Player Props,Blocked Shots,2.5,Klay Thompson
1529,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,-143,Player Props,Blocked Shots,1.7,Jaylen Brown
1530,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,350,Player Props,Blocked Shots,4.5,Jaylen Brown
1531,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,900,Player Props,Blocked Shots,10.0,Jaylen Brown
1532,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,2400,Player Props,Blocked Shots,25.0,Jaylen Brown
1533,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,150,Player Props,Blocked Shots,2.5,Stephen Curry
1534,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,4400,Player Props,Blocked Shots,45.0,Stephen Curry
1535,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,1900,Player Props,Blocked Shots,20.0,Stephen Curry
1536,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,600,Player Props,Blocked Shots,7.0,Stephen Curry
1537,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,350,Player Props,Blocked Shots,4.5,Jayson Tatum
1538,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,900,Player Props,Blocked Shots,10.0,Jayson Tatum
1539,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,2400,Player Props,Blocked Shots,25.0,Jayson Tatum
1540,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,-143,Player Props,Blocked Shots,1.7,Jayson Tatum
1541,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,250,Player Props,Blocked Shots,3.5,Derrick White
1542,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,1600,Player Props,Blocked Shots,17.0,Derrick White
1543,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,-250,Player Props,Blocked Shots,1.4,Derrick White
1544,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,650,Player Props,Blocked Shots,7.5,Derrick White
1545,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,-105,Player Props,Blocked Shots,1.95,Kristaps Porzingis
1546,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,300,Player Props,Blocked Shots,4.0,Kristaps Porzingis
1547,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,-588,Player Props,Blocked Shots,1.17,Kristaps Porzingis
1548,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,700,Player Props,Blocked Shots,8.0,Kristaps Porzingis
1549,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,2.5,900,Player Props,Blocked Shots,10.0,Jrue Holiday
1550,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,3.5,2400,Player Props,Blocked Shots,25.0,Jrue Holiday
1551,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,0.5,-143,Player Props,Blocked Shots,1.7,Jrue Holiday
1552,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,1.5,350,Player Props,Blocked Shots,4.5,Jrue Holiday
1553,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,19.5,117,Player Props,Points,2.17,Klay Thompson
1554,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,29.5,960,Player Props,Points,10.6,Klay Thompson
1555,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,25.5,388,Player Props,Points,4.88,Klay Thompson
1556,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,27.5,603,Player Props,Points,7.03,Klay Thompson
1557,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,31.5,1572,Player Props,Points,16.72,Klay Thompson
1558,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,23.5,254,Player Props,Points,3.54,Klay Thompson
1559,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,17.5,-141,Player Props,Points,1.71,Klay Thompson
1560,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,33.5,2665,Player Props,Points,27.65,Klay Thompson
1561,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,21.5,169,Player Props,Points,2.69,Klay Thompson
1562,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,38.5,573,Player Props,Points,6.73,Jayson Tatum
1563,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,30.5,123,Player Props,Points,2.23,Jayson Tatum
1564,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,28.5,-119,Player Props,Points,1.84,Jayson Tatum
1565,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,36.5,383,Player Props,Points,4.83,Jayson Tatum
1566,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,40.5,874,Player Props,Points,9.74,Jayson Tatum
1567,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,34.5,260,Player Props,Points,3.6,Jayson Tatum
1568,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,26.5,-182,Player Props,Points,1.55,Jayson Tatum
1569,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,32.5,179,Player Props,Points,2.79,Jayson Tatum
1570,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,42.5,1365,Player Props,Points,14.65,Jayson Tatum
1571,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,33.5,691,Player Props,Points,7.91,Jaylen Brown
1572,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,21.5,-179,Player Props,Points,1.56,Jaylen Brown
1573,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,35.5,1094,Player Props,Points,11.94,Jaylen Brown
1574,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,23.5,-112,Player Props,Points,1.89,Jaylen Brown
1575,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,31.5,447,Player Props,Points,5.47,Jaylen Brown
1576,,189137,boston celtics(away) vs golden state warriors(home),NBA,over,,37.5,1784,Player Props,Points,18.84,Jaylen Brown
