,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
6044,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Mathieu Joseph
6045,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Mathieu Joseph
6046,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,125,Player Props,Points,2.25,Janis Jerome Moser
6047,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,500,Player Props,Points,6.0,Janis Jerome Moser
6048,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Janis Jerome Moser
6049,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Janis Jerome Moser
6050,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Janis Jerome Moser
6051,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Jake Sanderson
6052,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,450,Player Props,Points,5.5,Jake Sanderson
6053,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Jake Sanderson
6054,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,122,Player Props,Points,2.22,Jake Sanderson
6055,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Jake Sanderson
6056,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,375,Player Props,Points,4.75,Matias Maccelli
6057,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,-137,Player Props,Points,1.73,Matias Maccelli
6058,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,8900,Player Props,Points,90.0,Matias Maccelli
6059,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,3900,Player Props,Points,40.0,Matias Maccelli
6060,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1400,Player Props,Points,15.0,Matias Maccelli
6061,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Logan Cooley
6062,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Logan Cooley
6063,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Logan Cooley
6064,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,100,Player Props,Points,2.0,Logan Cooley
6065,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,400,Player Props,Points,5.0,Logan Cooley
6066,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1100,Player Props,Points,12.0,Claude Giroux
6067,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,6900,Player Props,Points,70.0,Claude Giroux
6068,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,-182,Player Props,Points,1.55,Claude Giroux
6069,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,2900,Player Props,Points,30.0,Claude Giroux
6070,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,300,Player Props,Points,4.0,Claude Giroux
6071,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Nick Bjugstad
6072,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Nick Bjugstad
6073,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,106,Player Props,Points,2.06,Nick Bjugstad
6074,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Nick Bjugstad
6075,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,400,Player Props,Points,5.0,Nick Bjugstad
6076,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,400,Player Props,Points,5.0,Jakob Chychrun
6077,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Jakob Chychrun
6078,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Jakob Chychrun
6079,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,100,Player Props,Points,2.0,Jakob Chychrun
6080,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Jakob Chychrun
6081,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Sean Durzi
6082,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,125,Player Props,Points,2.25,Sean Durzi
6083,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Sean Durzi
6084,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,500,Player Props,Points,6.0,Sean Durzi
6085,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Sean Durzi
6086,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,2900,Player Props,Points,30.0,Juuso Valimaki
6087,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,19900,Player Props,Points,200.0,Juuso Valimaki
6088,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,900,Player Props,Points,10.0,Juuso Valimaki
6089,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,8400,Player Props,Points,85.0,Juuso Valimaki
6090,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,250,Player Props,Points,3.5,Juuso Valimaki
6091,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Jason Zucker
6092,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,400,Player Props,Points,5.0,Jason Zucker
6093,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Jason Zucker
6094,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Jason Zucker
6095,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,117,Player Props,Points,2.17,Jason Zucker
6096,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,0.5,134,Player Props,Points,2.34,Alexander Kerfoot
6097,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1350,Player Props,Points,14.5,Alexander Kerfoot
6098,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Alexander Kerfoot
6099,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,450,Player Props,Points,5.5,Alexander Kerfoot
6100,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Alexander Kerfoot
6101,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,4.5,8900,Player Props,Points,90.0,Vladimir Tarasenko
6102,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,3.5,3900,Player Props,Points,40.0,Vladimir Tarasenko
6103,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,2.5,1400,Player Props,Points,15.0,Vladimir Tarasenko
6104,,190789,ottawa senators(away) vs arizona coyotes(home),NHL,over,,1.5,355,Player Props,Points,4.55,Vladimir Tarasenko
