Teams,League,Category,Designation,Side,Name,Points,Odds,Units
Carolina Panthers(away) vs New Orleans Saints(home),NFL,AWAYTEAM Total 1st Quarter,over,Away,Over 6.5,6.5,2.85,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,AWAYTEAM Total 1st Quarter,under,Away,Under 6.5,6.5,1.4,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Moneyline 3 Way 1st Quarter,,Home,New Orleans Saints,0.0,2.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Moneyline 3 Way 1st Quarter,,Away,Carolina Panthers,0.0,2.85,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Moneyline 3 Way 1st Quarter,,Neither,Tie,0.0,4.3,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Both Teams to Score,,Neither,Yes,0.0,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Both Teams to Score,,Neither,No,0.0,1.4762,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Team to Win to Nil,,Neither,New Orleans Saints,0.0,2.9,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Team to Win to Nil,,Neither,Carolina Panthers,0.0,4.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Will There Be A First Quarter Field Goal?,,Neither,Yes,0.5,1.8334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Will There Be A First Quarter Field Goal?,,Neither,No,0.5,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Odd/Even,,Neither,Odd,0.0,1.8696,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,1st Quarter Odd/Even,,Neither,Even,0.0,1.8696,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,First team to score a Field Goal,,Home,New Orleans Saints,0.0,1.8696,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,First team to score a Field Goal,,Away,Carolina Panthers,0.0,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,First team to score a Field Goal,,Neither,No Field Goal Scored,0.5,26.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,First Team To Punt,,Home,New Orleans Saints,0.0,2.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,First Team To Punt,,Away,Carolina Panthers,0.0,1.7693,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,5+,4.5,1.6061,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,10+,9.5,2.15,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,15+,14.5,2.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,20+,19.5,3.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,25+,24.5,4.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,30+,29.5,5.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,40+,39.5,9.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Rushing Yards To Get In Current Drive,,Neither,50+,49.5,14.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,5+,4.5,1.3637,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,10+,9.5,1.6667,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,15+,14.5,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,20+,19.5,2.2,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,25+,24.5,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,30+,29.5,2.9,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,40+,39.5,3.8,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,50+,49.5,5.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,60+,59.5,9.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Team Passing Yards To Get In Current Drive,,Neither,70+,69.5,16.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 25.5,25.5,1.0834,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 25.5,25.5,7.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 26.5,26.5,1.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 26.5,26.5,6.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 27.5,27.5,1.1334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 27.5,27.5,5.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 28.5,28.5,1.1429,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 28.5,28.5,5.25,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 29.5,29.5,1.1819,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 29.5,29.5,4.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 30.5,30.5,1.2353,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 30.5,30.5,4.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 31.5,31.5,1.2667,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 31.5,31.5,3.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 32.5,32.5,1.2858,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 32.5,32.5,3.4,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 33.5,33.5,1.3637,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 33.5,33.5,3.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 34.5,34.5,1.4167,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 34.5,34.5,2.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 35.5,35.5,1.4762,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 35.5,35.5,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 36.5,36.5,1.5556,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 36.5,36.5,2.4,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 37.5,37.5,1.625,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 37.5,37.5,2.2,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 38.5,38.5,1.7143,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 38.5,38.5,2.05,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 39.5,39.5,1.8,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 39.5,39.5,1.9524,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 40.5,40.5,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 40.5,40.5,1.8334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 41.5,41.5,2.05,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 41.5,41.5,1.7143,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 42.5,42.5,2.15,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 42.5,42.5,1.6667,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 43.5,43.5,2.35,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 43.5,43.5,1.5715,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 44.5,44.5,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 44.5,44.5,1.4762,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 45.5,45.5,2.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 45.5,45.5,1.4167,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 46.5,46.5,2.9,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 46.5,46.5,1.3847,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 47.5,47.5,3.3,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 47.5,47.5,1.3077,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 48.5,48.5,3.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 48.5,48.5,1.2858,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 49.5,49.5,3.8,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 49.5,49.5,1.25,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 50.5,50.5,4.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 50.5,50.5,1.2223,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 51.5,51.5,4.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 51.5,51.5,1.174,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 52.5,52.5,5.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 52.5,52.5,1.16,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 53.5,53.5,5.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 53.5,53.5,1.1334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 54.5,54.5,6.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 54.5,54.5,1.1112,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 55.5,55.5,7.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 55.5,55.5,1.091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,over,Neither,Over 56.5,56.5,7.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Alternate Totals,under,Neither,Under 56.5,56.5,1.0834,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -20.5,-20.5,6.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +20.5,20.5,1.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -19.5,-19.5,6.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +19.5,19.5,1.1112,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -18.5,-18.5,5.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +18.5,18.5,1.1334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -17.5,-17.5,5.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +17.5,17.5,1.16,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -16.5,-16.5,4.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +16.5,16.5,1.1819,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -15.5,-15.5,4.3,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +15.5,15.5,1.2,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -14.5,-14.5,4.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +14.5,14.5,1.2223,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -13.5,-13.5,3.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +13.5,13.5,1.2858,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -12.5,-12.5,3.3,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +12.5,12.5,1.3077,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -11.5,-11.5,3.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +11.5,11.5,1.3449,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -10.5,-10.5,2.9,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +10.5,10.5,1.3847,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -9.5,-9.5,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +9.5,9.5,1.4762,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -8.5,-8.5,2.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +8.5,8.5,1.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -7.5,-7.5,2.35,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +7.5,7.5,1.5715,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -6.5,-6.5,2.05,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +6.5,6.5,1.7143,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -5.5,-5.5,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +5.5,5.5,1.8334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -4.5,-4.5,1.8334,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +4.5,4.5,1.9091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -3.5,-3.5,1.7143,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +3.5,3.5,2.05,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -2.5,-2.5,1.5715,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +2.5,2.5,2.35,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -1.5,-1.5,1.5264,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +1.5,1.5,2.45,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints -0.5,-0.5,1.4762,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers +0.5,0.5,2.6,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +0.5,0.5,1.4445,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -0.5,-0.5,2.65,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +1.5,1.5,1.4,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -1.5,-1.5,2.85,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +2.5,2.5,1.3637,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -2.5,-2.5,3.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +3.5,3.5,1.2858,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -3.5,-3.5,3.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +4.5,4.5,1.25,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -4.5,-4.5,3.8,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +5.5,5.5,1.2223,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -5.5,-5.5,4.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +6.5,6.5,1.1819,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -6.5,-6.5,4.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +7.5,7.5,1.1429,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -7.5,-7.5,5.25,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +8.5,8.5,1.125,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -8.5,-8.5,5.75,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +9.5,9.5,1.1112,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -9.5,-9.5,6.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Home,New Orleans Saints +10.5,10.5,1.091,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Pick Your Own Line,,Away,Carolina Panthers -10.5,-10.5,7.0,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,over,Away,Over 0.5,0.5,1.1,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,under,Away,Under 0.5,0.5,6.5,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,over,Away,Over 1.5,1.5,1.6061,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,under,Away,Under 1.5,1.5,2.25,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,over,Away,Over 2.5,2.5,3.2,
Carolina Panthers(away) vs New Orleans Saints(home),NFL,Away Team Touchdowns Over/Under,under,Away,Under 2.5,2.5,1.3334,
Minnesota Vikings(away) vs New York Giants(home),NFL,Moneyline,,Home,New York Giants,0.0,1.8334,
Minnesota Vikings(away) vs New York Giants(home),NFL,Moneyline,,Away,Minnesota Vikings,0.0,2.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Point Spread,,Home,New York Giants -1.5,-1.5,1.9091,
Minnesota Vikings(away) vs New York Giants(home),NFL,Point Spread,,Away,Minnesota Vikings +1.5,1.5,1.9091,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total,over,Neither,Over 41.5,41.5,1.9091,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total,under,Neither,Under 41.5,41.5,1.9091,
Minnesota Vikings(away) vs New York Giants(home),NFL,Made 1st Down of Drive,,Neither,Yes,0.5,1.3449,
Minnesota Vikings(away) vs New York Giants(home),NFL,Made 1st Down of Drive,,Neither,No,0.5,3.1,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Current Drive,,Neither,Field Goal Attempt,0.0,4.75,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Current Drive,,Neither,Offensive Touchdown,0.0,4.3,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Current Drive,,Neither,Punt,0.0,1.8696,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Current Drive,,Neither,Other,0.0,5.75,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Next Play,,Neither,First Down,0.0,4.2,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Next Play,,Neither,Short Of First Down,0.0,1.2223,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Next Play,,Neither,Turnover,0.0,23.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Result of Next Play,,Neither,Offensive Score,0.0,41.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,over,Neither,Over 2.5,2.5,1.1112,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,under,Neither,Under 2.5,2.5,6.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,over,Neither,Over 3.5,3.5,1.3449,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,under,Neither,Under 3.5,3.5,3.1,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,over,Neither,Over 4.5,4.5,1.8334,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,under,Neither,Under 4.5,4.5,1.9091,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,over,Neither,Over 5.5,5.5,2.9,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,under,Neither,Under 5.5,5.5,1.3847,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,over,Neither,Over 6.5,6.5,5.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Total Touchdowns Over/Under,under,Neither,Under 6.5,6.5,1.16,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,over,Home,Over 1.5,1.5,1.2858,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,under,Home,Under 1.5,1.5,3.4,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,over,Home,Over 2.5,2.5,2.1,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,under,Home,Under 2.5,2.5,1.6897,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,over,Home,Over 3.5,3.5,4.75,
Minnesota Vikings(away) vs New York Giants(home),NFL,Home Team Touchdowns Over/Under,under,Home,Under 3.5,3.5,1.174,
Minnesota Vikings(away) vs New York Giants(home),NFL,Odd or Even Total,,Neither,Odd,0.0,1.7693,
Minnesota Vikings(away) vs New York Giants(home),NFL,Odd or Even Total,,Neither,Even,0.0,2.1,
Minnesota Vikings(away) vs New York Giants(home),NFL,Will There Be A Successful 2 Point Conversion?,,Neither,Yes,0.5,5.25,
Minnesota Vikings(away) vs New York Giants(home),NFL,Will There Be A Successful 2 Point Conversion?,,Neither,No,0.5,1.1429,
Minnesota Vikings(away) vs New York Giants(home),NFL,Moneyline 3 Way ,,Home,New York Giants,0.0,1.8696,
Minnesota Vikings(away) vs New York Giants(home),NFL,Moneyline 3 Way ,,Away,Minnesota Vikings,0.0,2.05,
Minnesota Vikings(away) vs New York Giants(home),NFL,Moneyline 3 Way ,,Neither,Tie,0.0,11.5,
Minnesota Vikings(away) vs New York Giants(home),NFL,Will There Be Overtime?,,Neither,Yes,0.0,11.5,
Minnesota Vikings(away) vs New York Giants(home),NFL,Will There Be Overtime?,,Neither,No,0.0,1.0445,
Minnesota Vikings(away) vs New York Giants(home),NFL,To Score First and Lose,,Neither,New York Giants,0.0,5.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,To Score First and Lose,,Neither,Minnesota Vikings,0.0,4.75,
Minnesota Vikings(away) vs New York Giants(home),NFL,Highest Scoring Half,,Neither,First,0.0,1.9524,
Minnesota Vikings(away) vs New York Giants(home),NFL,Highest Scoring Half,,Neither,Second,0.0,2.05,
Minnesota Vikings(away) vs New York Giants(home),NFL,Highest Scoring Half,,Neither,Tie,0.0,18.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Win Both Halves,,Home,New York Giants,0.0,4.3,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Win Both Halves,,Away,Minnesota Vikings,0.0,5.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Win Every Quarter,,Home,New York Giants,0.0,26.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Win Every Quarter,,Away,Minnesota Vikings,0.0,31.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team To Score in Each Quarter?,,Home,New York Giants,0.0,3.6,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team To Score in Each Quarter?,,Away,Minnesota Vikings,0.0,3.8,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Lead After Every Quarter,,Home,New York Giants,0.0,4.0,
Minnesota Vikings(away) vs New York Giants(home),NFL,Team to Lead After Every Quarter,,Away,Minnesota Vikings,0.0,4.5,
Minnesota Vikings(away) vs New York Giants(home),NFL,Time of First Score,,Neither,Before 06:00 Minutes Elapsed,0.0,2.1,
Minnesota Vikings(away) vs New York Giants(home),NFL,Time of First Score,,Neither,On Or After 06:00 Minutes Elapsed,0.0,1.6897,
Minnesota Vikings(away) vs New York Giants(home),NFL,Winning Margin,,Home,New York Giants (1-6),0.0,4.3,
Minnesota Vikings(away) vs New York Giants(home),NFL,Winning Margin,,Home,New York Giants (7-12),0.0,5.75,
