Teams,League,Category,Designation,Side,Name,Points,Odds,Units
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,over,Home,L. Thomas Over 1.5,1.5,2.9,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,under,Home,L. Thomas Under 1.5,1.5,1.3847,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,over,Away,L. Torrens Over 0.5,0.5,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,under,Away,L. Torrens Under 0.5,0.5,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,over,Away,M. Vientos Over 0.5,0.5,1.4762,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,under,Away,M. Vientos Under 0.5,0.5,2.6,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,over,Home,N. Senzel Over 0.5,0.5,1.5264,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,under,Home,N. Senzel Under 0.5,0.5,2.45,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,over,Away,P. Alonso Over 0.5,0.5,1.4762,
New York Mets(away) vs Washington Nationals(home),MLB,Player hits OF,under,Away,P. Alonso Under 0.5,0.5,2.6,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,B. Nimmo Over 0.5,0.5,3.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,B. Nimmo Under 0.5,0.5,1.3226,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,E. Rosario Over 0.5,0.5,2.75,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,E. Rosario Under 0.5,0.5,1.3704,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,F. Lindor Over 0.5,0.5,2.5,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,F. Lindor Under 0.5,0.5,1.4546,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,I. Vargas Over 0.5,0.5,3.4,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,I. Vargas Under 0.5,0.5,1.2667,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,J. Gallo Over 0.5,0.5,2.85,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,J. Gallo Under 0.5,0.5,1.3572,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,J. Martinez Over 0.5,0.5,2.25,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,J. Martinez Under 0.5,0.5,1.5715,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,J. Mcneil Over 0.5,0.5,3.3,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,J. Mcneil Under 0.5,0.5,1.2778,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,J. Meneses Over 0.5,0.5,3.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,J. Meneses Under 0.5,0.5,1.3226,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,J. Winker Over 0.5,0.5,3.25,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,J. Winker Under 0.5,0.5,1.2858,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,K. Ruiz Over 0.5,0.5,2.7,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,K. Ruiz Under 0.5,0.5,1.4,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,L. Garcia Over 0.5,0.5,2.55,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,L. Garcia Under 0.5,0.5,1.4348,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,L. Thomas Over 0.5,0.5,2.85,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,L. Thomas Under 0.5,0.5,1.3572,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,L. Torrens Over 0.5,0.5,3.7,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,L. Torrens Under 0.5,0.5,1.2353,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,M. Vientos Over 0.5,0.5,2.6,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,M. Vientos Under 0.5,0.5,1.4167,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Home,N. Senzel Over 0.5,0.5,2.9,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Home,N. Senzel Under 0.5,0.5,1.3334,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,over,Away,P. Alonso Over 0.5,0.5,2.7,
New York Mets(away) vs Washington Nationals(home),MLB,Player runs batted in OF,under,Away,P. Alonso Under 0.5,0.5,1.4,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Away,B. Nimmo Over 0.5,0.5,11.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Away,B. Nimmo Under 0.5,0.5,1.0286,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,E. Rosario Over 0.5,0.5,5.25,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,E. Rosario Under 0.5,0.5,1.1,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Away,F. Lindor Over 0.5,0.5,4.2,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Away,F. Lindor Under 0.5,0.5,1.16,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,I. Vargas Over 0.5,0.5,9.5,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,I. Vargas Under 0.5,0.5,1.0445,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Away,J. Mcneil Over 0.5,0.5,8.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Away,J. Mcneil Under 0.5,0.5,1.0601,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,J. Winker Over 0.5,0.5,10.5,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,J. Winker Under 0.5,0.5,1.0334,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,L. Garcia Over 0.5,0.5,5.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,L. Garcia Under 0.5,0.5,1.1112,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,L. Thomas Over 0.5,0.5,3.3,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,L. Thomas Under 0.5,0.5,1.25,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Home,N. Senzel Over 0.5,0.5,8.5,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Home,N. Senzel Under 0.5,0.5,1.0556,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,over,Away,P. Alonso Over 0.5,0.5,16.0,
New York Mets(away) vs Washington Nationals(home),MLB,Player stolen bases OF,under,Away,P. Alonso Under 0.5,0.5,1.0143,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher strikeouts OF,over,Away,T. Megill Over 4.5,4.5,1.7693,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher strikeouts OF,under,Away,T. Megill Under 4.5,4.5,2.0,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher strikeouts OF,over,Home,M. Gore Over 5.5,5.5,1.6897,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher strikeouts OF,under,Home,M. Gore Under 5.5,5.5,2.1,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher to record the win OF,,Home,M. Gore To Record The Win,1.0,3.1,
New York Mets(away) vs Washington Nationals(home),MLB,Pitcher to record the win OF,,Away,T. Megill Not To Record The Win,0.0,1.4348,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 3 Innings OF,,Home,Washington Nationals,0.0,1.8,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 3 Innings OF,,Away,New York Mets,0.0,1.9524,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 3 Innings OF,,Home,Washington Nationals -0.5,-0.5,2.4,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 3 Innings OF,,Away,New York Mets +0.5,0.5,1.5556,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings OF,over,Neither,Over 2.5,2.5,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings OF,under,Neither,Under 2.5,2.5,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,over,Home,Over 1.5,1.5,2.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,under,Home,Under 1.5,1.5,1.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,over,Away,Over 1.5,1.5,2.65,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,under,Away,Under 1.5,1.5,1.4445,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 3 Innings OF,,Home,Washington Nationals,0.0,2.4,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 3 Innings OF,,Away,New York Mets,0.0,2.65,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 3 Innings OF,,Neither,Draw,0.0,3.3,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 5 Innings OF,,Home,Washington Nationals,0.0,1.8,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 5 Innings OF,,Away,New York Mets,0.0,1.9524,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 5 Innings OF,,Home,Washington Nationals -0.5,-0.5,2.15,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 5 Innings OF,,Away,New York Mets +0.5,0.5,1.6667,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings OF,over,Neither,Over 4.5,4.5,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings OF,under,Neither,Under 4.5,4.5,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,over,Home,Over 2.5,2.5,2.35,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,under,Home,Under 2.5,2.5,1.5715,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,over,Away,Over 2.5,2.5,2.6,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,under,Away,Under 2.5,2.5,1.4762,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 5 Innings OF,,Home,Washington Nationals,0.0,2.15,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 5 Innings OF,,Away,New York Mets,0.0,2.35,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 5 Innings OF,,Neither,Draw,0.0,5.25,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Washington Nationals - 1,0.0,6.0,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Washington Nationals - 2,0.0,8.0,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Washington Nationals - 3,0.0,10.0,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Washington Nationals - 4 Or More,0.0,6.0,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,New York Mets - 1,0.0,5.75,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,New York Mets - 2,0.0,8.0,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,New York Mets - 3,0.0,11.5,
New York Mets(away) vs Washington Nationals(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,New York Mets - 4 Or More,0.0,7.5,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 7 Innings OF,,Home,Washington Nationals,0.0,1.8,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - First 7 Innings OF,,Away,New York Mets,0.0,1.9524,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 7 Innings OF,,Home,Washington Nationals -0.5,-0.5,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Run Line - First 7 Innings OF,,Away,New York Mets +0.5,0.5,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings OF,over,Neither,Over 6.5,6.5,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings OF,under,Neither,Under 6.5,6.5,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,over,Away,Over 3.5,3.5,2.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,under,Away,Under 3.5,3.5,1.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,over,Home,Over 3.5,3.5,2.25,
New York Mets(away) vs Washington Nationals(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,under,Home,Under 3.5,3.5,1.6061,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 7 Innings OF,,Home,Washington Nationals,0.0,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 7 Innings OF,,Away,New York Mets,0.0,2.2,
New York Mets(away) vs Washington Nationals(home),MLB,Leader After 7 Innings OF,,Neither,Draw,0.0,6.0,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Home,Washington Nationals - Washington Nationals,0.0,2.5,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Neither,Washington Nationals - New York Mets,0.0,10.0,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Home,Draw - Washington Nationals,0.0,9.0,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Away,Draw - New York Mets,0.0,9.0,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Neither,New York Mets - Washington Nationals,0.0,10.0,
New York Mets(away) vs Washington Nationals(home),MLB,Double Result OF,,Away,New York Mets - New York Mets,0.0,2.75,
New York Mets(away) vs Washington Nationals(home),MLB,First Team To Score OF,,Home,Washington Nationals,0.0,2.1,
New York Mets(away) vs Washington Nationals(home),MLB,First Team To Score OF,,Away,New York Mets,0.0,1.6897,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - 3-Way OF,,Home,Washington Nationals,0.0,2.0,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - 3-Way OF,,Away,New York Mets,0.0,2.15,
New York Mets(away) vs Washington Nationals(home),MLB,Moneyline - 3-Way OF,,Neither,Draw,0.0,7.5,
New York Mets(away) vs Washington Nationals(home),MLB,Score First And Win OF,,Home,Washington Nationals,0.0,2.9,
New York Mets(away) vs Washington Nationals(home),MLB,Score First And Win OF,,Away,New York Mets,0.0,2.6,
New York Mets(away) vs Washington Nationals(home),MLB,Team To Score The 2nd Run OF,,Home,Washington Nationals,0.0,1.9524,
New York Mets(away) vs Washington Nationals(home),MLB,Team To Score The 2nd Run OF,,Away,New York Mets,0.0,1.8696,
New York Mets(away) vs Washington Nationals(home),MLB,Team To Score The 2nd Run OF,,Neither,Neither,0.0,21.0,
New York Mets(away) vs Washington Nationals(home),MLB,Highest Scoring Period OF,,Neither,First 5 Innings,0.0,1.7143,
New York Mets(away) vs Washington Nationals(home),MLB,Highest Scoring Period OF,,Neither,Rest Of The Game,0.0,2.45,
New York Mets(away) vs Washington Nationals(home),MLB,Highest Scoring Period OF,,Neither,Draw,0.0,10.0,
New York Mets(away) vs Washington Nationals(home),MLB,Will Extra Innings Be Played - Yes/No OF,,Neither,Yes,0.0,7.5,
New York Mets(away) vs Washington Nationals(home),MLB,Will Extra Innings Be Played - Yes/No OF,,Neither,No,0.0,1.0834,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,9 Or Less,9.5,10.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,10 To 12,0.0,5.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,13 To 15,0.0,3.6,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,16 To 18,0.0,3.6,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,19 To 21,0.0,5.25,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands OF,,Neither,22 Or More,21.5,6.5,
New York Mets(away) vs Washington Nationals(home),MLB,Team With Most Hits - 3-Way OF,,Home,Washington Nationals,0.0,2.15,
New York Mets(away) vs Washington Nationals(home),MLB,Team With Most Hits - 3-Way OF,,Away,New York Mets,0.0,2.0,
New York Mets(away) vs Washington Nationals(home),MLB,Team With Most Hits - 3-Way OF,,Neither,Draw,0.0,8.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 3 Or Less,3.5,11.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 4 To 5,0.0,5.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 6 To 7,0.0,3.6,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 8 To 9,0.0,3.8,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 10 To 11,0.0,5.25,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 12 To 13,0.0,9.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,New York Mets 14 Or More,13.5,11.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 3 Or Less,3.5,12.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 4 To 5,0.0,5.0,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 6 To 7,0.0,3.4,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 8 To 9,0.0,3.6,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 10 To 11,0.0,5.25,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 12 To 13,0.0,9.5,
New York Mets(away) vs Washington Nationals(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Washington Nationals 14 Or More,13.5,14.0,
New York Mets(away) vs Washington Nationals(home),MLB,Race To 'X' Runs OF,,Home,Washington Nationals,0.0,2.05,
New York Mets(away) vs Washington Nationals(home),MLB,Race To 'X' Runs OF,,Away,New York Mets,0.0,1.8334,
